invoiceId,customerId,customerName,customerSegment,issueDate,dueDate,paidDate,amount,amountPaid,paymentMethod,attempts,previousLateInvoices,creditLimit,openBalance
INV-100097,CUST-01307,Climatização Cardoso ME,SMB,2026-01-03,2026-02-17,2026-03-08,1837.04,1837.04,BOLETO,4,0,10000.00,0.00
INV-100107,CUST-01435,Importadora Martins Comercial,SMB,2026-01-03,2026-02-02,2026-02-02,2068.54,2068.54,BOLETO,1,0,20000.00,0.00
INV-100371,CUST-01030,Indústria Santos ME,MID,2026-01-03,2026-02-02,2026-02-01,15279.27,15279.27,BOLETO,1,1,300000.00,0.00
INV-100616,CUST-01553,Indústria Carvalho Eireli,SMB,2026-01-03,2026-02-02,2026-02-19,1038.59,1038.59,PIX,1,0,50000.00,0.00
INV-100626,CUST-01164,Farma Pinto do Brasil,SMB,2026-01-03,2026-02-02,2026-01-30,3781.18,3781.18,BOLETO,1,0,20000.00,2006.02
INV-100885,CUST-01236,Refrigeração Rocha do Brasil,SMB,2026-01-03,2026-02-02,2026-02-01,5810.02,5810.02,CREDIT_CARD,1,0,10000.00,0.00
INV-100887,CUST-01575,Tecnologia Moreira Comercial,SMB,2026-01-03,2026-02-02,2026-02-01,786.73,786.73,PIX,2,0,5000.00,0.00
INV-101009,CUST-01597,Têxtil Santos Comercial,SMB,2026-01-03,2026-01-18,,4308.24,0.00,BOLETO,3,0,5000.00,1124.40
INV-101064,CUST-01115,Serviços Vargas S.A.,SMB,2026-01-03,2026-01-18,,2279.27,1373.38,PIX,1,3,5000.00,636.04
INV-101086,CUST-01042,Agro Oliveira do Brasil,SMB,2026-01-03,2026-02-17,2026-02-19,1117.75,1117.75,PIX,1,2,15000.00,0.00
INV-101213,CUST-01563,Metalúrgica Fernandes ME,SMB,2026-01-03,2026-02-02,2026-01-30,397.40,397.40,BOLETO,1,0,30000.00,259.03
INV-101222,CUST-01115,Serviços Vargas S.A.,SMB,2026-01-03,2026-01-18,2026-01-17,2827.13,2827.13,PIX,1,3,5000.00,1547.74
INV-101237,CUST-01510,Alimentos Fernandes Ltda,SMB,2026-01-03,2026-02-02,2026-02-01,320.53,320.53,BOLETO,1,1,10000.00,0.00
INV-101451,CUST-01310,Engenharia Almeida ME,SMB,2026-01-03,2026-02-17,2026-02-19,154.76,154.76,BOLETO,1,1,30000.00,0.00
INV-101486,CUST-01231,Refrigeração Nogueira ME,SMB,2026-01-03,2026-02-02,2026-03-18,1044.89,1044.89,BOLETO,3,0,10000.00,0.00
INV-101550,CUST-01308,Mineração Ribeiro Comercial,SMB,2026-01-03,2026-02-17,2026-02-16,1240.72,1240.72,BOLETO,2,0,5000.00,0.00
INV-101657,CUST-01518,Alimentos Moreira do Brasil,SMB,2026-01-03,2026-02-02,,4030.70,2361.48,PIX,1,2,30000.00,0.00
INV-101737,CUST-01154,Varejo Vargas Eireli,MID,2026-01-03,2026-02-02,2026-02-02,19100.96,19100.96,BOLETO,1,0,300000.00,0.00
INV-101906,CUST-01036,Distribuidora Ferreira,SMB,2026-01-03,2026-02-02,2026-03-23,3662.53,3662.53,PIX,3,3,5000.00,0.00
INV-101964,CUST-01419,Transportes Teixeira,MID,2026-01-03,2026-02-02,2026-01-29,16878.68,16878.68,BOLETO,1,3,300000.00,0.00
INV-102048,CUST-01583,Mineração Rocha S.A.,ENT,2026-01-03,2026-01-18,2026-01-16,36384.85,36384.85,BANK_TRANSFER,2,0,3000000.00,0.00
INV-102257,CUST-01049,Farma Vargas,MID,2026-01-03,2026-02-02,2026-03-08,17737.50,17737.50,PIX,1,1,80000.00,0.00
INV-102341,CUST-01415,Construtora Santos Eireli,SMB,2026-01-03,2026-01-18,2026-03-12,2986.17,2986.17,BOLETO,4,5,30000.00,0.00
INV-102488,CUST-01135,Editora Almeida S.A.,SMB,2026-01-03,2026-02-02,2026-02-01,2735.10,2735.10,PIX,1,0,5000.00,1066.87
INV-102538,CUST-01307,Climatização Cardoso ME,SMB,2026-01-03,2026-02-02,2026-01-30,2877.36,2877.36,BOLETO,1,0,10000.00,0.00
INV-102624,CUST-01505,Refrigeração Ferreira do Brasil,ENT,2026-01-03,2026-02-02,,40767.07,0.00,BANK_TRANSFER,4,0,3000000.00,0.00
INV-102674,CUST-01351,Editora Gomes Ltda,SMB,2026-01-03,2026-01-18,2026-01-16,2926.90,2926.90,BANK_TRANSFER,2,0,15000.00,800.94
INV-102865,CUST-01169,Climatização Teixeira,SMB,2026-01-03,2026-02-02,2026-02-02,1663.68,1663.68,BOLETO,1,0,50000.00,0.00
INV-102948,CUST-01114,Alimentos Teixeira S.A.,ENT,2026-01-03,2026-01-18,2026-01-17,11639.84,11639.84,BANK_TRANSFER,2,0,300000.00,0.00
INV-103091,CUST-01561,Soluções Almeida Eireli,SMB,2026-01-03,2026-02-17,,609.73,0.00,BOLETO,4,0,20000.00,0.00
INV-103254,CUST-01428,Madeireira Coelho do Brasil,MID,2026-01-03,2026-02-02,2026-01-28,12928.93,12928.93,BOLETO,1,0,80000.00,3725.43
INV-103349,CUST-01473,Madeireira Coelho,SMB,2026-01-03,2026-02-02,2026-02-04,1967.62,1967.62,PIX,2,3,10000.00,0.00
INV-103470,CUST-01137,Indústria Pereira Ltda,MID,2026-01-03,2026-02-02,,13214.61,0.00,BOLETO,2,2,80000.00,0.00
INV-103472,CUST-01206,Madeireira Ferreira Ltda,SMB,2026-01-03,2026-01-18,2026-01-16,196.88,196.88,BOLETO,1,1,20000.00,29.86
INV-103624,CUST-01154,Varejo Vargas Eireli,MID,2026-01-03,2026-02-02,,11842.20,0.00,BOLETO,1,0,300000.00,0.00
INV-103644,CUST-01081,Metalúrgica Costa Ltda,MID,2026-01-03,2026-02-02,2026-01-31,5364.00,5364.00,BANK_TRANSFER,1,0,50000.00,0.00
INV-103664,CUST-01234,Editora Lima S.A.,SMB,2026-01-03,2026-02-02,2026-01-29,455.35,455.35,PIX,1,0,20000.00,0.00
INV-103737,CUST-01231,Refrigeração Nogueira ME,SMB,2026-01-03,2026-02-02,2026-01-30,3315.22,3315.22,PIX,2,0,10000.00,0.00
INV-103843,CUST-01061,Mineração Pinto S.A.,MID,2026-01-03,2026-02-02,2026-02-01,8796.04,8796.04,BOLETO,1,1,120000.00,0.00
INV-103904,CUST-01159,Comércio Lima Comercial,MID,2026-01-03,2026-02-17,2026-03-27,4092.89,4092.89,BOLETO,4,1,50000.00,0.00
INV-103937,CUST-01184,Serviços Oliveira,SMB,2026-01-03,2026-02-02,2026-02-21,3112.16,3112.16,PIX,3,0,20000.00,2424.09
INV-104060,CUST-01018,Exportadora Pereira Comercial,SMB,2026-01-03,2026-01-18,2026-01-16,1993.52,1993.52,BOLETO,2,0,15000.00,465.36
INV-104085,CUST-01138,Transportes Teixeira do Brasil,ENT,2026-01-03,2026-02-02,2026-01-28,40259.81,40259.81,PIX,1,0,500000.00,0.00
INV-104238,CUST-01351,Editora Gomes Ltda,SMB,2026-01-03,2026-02-17,2026-02-12,4781.64,4781.64,BOLETO,1,0,15000.00,0.00
INV-104467,CUST-01522,Agro Almeida do Brasil,SMB,2026-01-03,2026-02-17,2026-02-17,4293.66,4293.66,BOLETO,1,2,5000.00,0.00
INV-104479,CUST-01261,Distribuidora Pereira,SMB,2026-01-03,2026-02-17,2026-02-15,415.14,415.14,BOLETO,1,0,20000.00,0.00
INV-104481,CUST-01454,Serviços Barros Ltda,SMB,2026-01-03,2026-02-02,2026-02-03,2039.60,2039.60,PIX,1,0,15000.00,1061.82
INV-104536,CUST-01040,Indústria Pereira S.A.,SMB,2026-01-03,2026-02-02,2026-02-19,3243.25,3243.25,BOLETO,5,0,10000.00,303.25
INV-104542,CUST-01300,Metalúrgica Almeida Comercial,SMB,2026-01-03,2026-02-02,2026-02-19,3341.92,3341.92,BOLETO,4,0,30000.00,78.49
INV-104596,CUST-01261,Distribuidora Pereira,SMB,2026-01-03,2026-02-02,,824.91,0.00,BANK_TRANSFER,3,0,20000.00,519.38
INV-104733,CUST-01016,Construtora Castro Ltda,ENT,2026-01-03,2026-02-02,2026-04-01,98027.48,98027.48,PIX,3,3,300000.00,0.00
INV-104933,CUST-01497,Madeireira Moreira Eireli,SMB,2026-01-03,2026-02-02,2026-02-04,1510.57,1510.57,BOLETO,1,1,20000.00,0.00
INV-104997,CUST-01239,Tecnologia Pereira do Brasil,SMB,2026-01-03,2026-02-02,2026-03-15,3105.55,3105.55,BOLETO,2,0,10000.00,695.55
INV-105026,CUST-01315,Soluções Cardoso Eireli,SMB,2026-01-03,2026-01-18,2026-01-17,210.18,210.18,BOLETO,1,0,5000.00,0.00
INV-105138,CUST-01350,Metalúrgica Mendes Ltda,SMB,2026-01-03,2026-02-02,,4081.00,0.00,BOLETO,3,0,30000.00,0.00
INV-105419,CUST-01263,Editora Santos,SMB,2026-01-03,2026-02-02,2026-01-31,1317.40,1317.40,PIX,1,0,50000.00,657.34
INV-105584,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-01-03,2026-02-02,,1618.77,0.00,BOLETO,4,2,10000.00,3339.01
INV-105672,CUST-01088,Gráfica Moreira Eireli,SMB,2026-01-03,2026-02-02,,1695.77,0.00,PIX,1,0,30000.00,854.08
INV-105748,CUST-01493,Construtora Martins ME,ENT,2026-01-03,2026-02-02,2026-02-02,64828.71,64828.71,BANK_TRANSFER,1,0,300000.00,0.00
INV-105795,CUST-01265,Refrigeração Nogueira Comercial,ENT,2026-01-03,2026-02-02,2026-01-30,38742.57,38742.57,PIX,1,0,3000000.00,0.00
INV-105820,CUST-01577,Tecnologia Rocha Eireli,SMB,2026-01-03,2026-01-18,,3595.33,1315.54,BANK_TRANSFER,2,0,10000.00,0.00
INV-105954,CUST-01247,Atacadista Pinto Eireli,SMB,2026-01-03,2026-02-02,2026-01-29,1733.13,1733.13,PIX,2,0,10000.00,850.65
INV-106138,CUST-01075,Madeireira Rocha ME,SMB,2026-01-03,2026-02-02,2026-01-28,763.33,763.33,BOLETO,1,0,30000.00,0.00
INV-106157,CUST-01475,Têxtil Coelho ME,SMB,2026-01-03,2026-02-02,2026-02-02,1964.96,1964.96,PIX,1,0,20000.00,0.00
INV-106304,CUST-01220,Transportes Gomes do Brasil,SMB,2026-01-03,2026-02-02,2026-02-03,455.22,455.22,PIX,2,1,50000.00,0.00
INV-106378,CUST-01434,Soluções Ferreira Ltda,SMB,2026-01-03,2026-02-02,2026-02-04,1636.03,1636.03,BOLETO,1,0,15000.00,0.00
INV-106428,CUST-01129,Farma Pereira do Brasil,SMB,2026-01-03,2026-02-02,,1829.34,850.63,BOLETO,2,1,15000.00,0.00
INV-106576,CUST-01496,Transportes Souza Eireli,ENT,2026-01-03,2026-01-18,2026-01-20,13092.96,13092.96,PIX,1,1,1500000.00,0.00
INV-106596,CUST-01276,Indústria Teixeira Comercial,SMB,2026-01-03,2026-02-02,2026-02-01,1566.59,1566.59,PIX,1,1,30000.00,0.00
INV-106685,CUST-01420,Atacadista Martins do Brasil,SMB,2026-01-03,2026-02-02,2026-03-21,1007.31,1007.31,BOLETO,4,2,5000.00,0.00
INV-106721,CUST-01053,Alimentos Ribeiro Comercial,SMB,2026-01-03,2026-01-18,2026-01-14,4324.45,4324.45,BOLETO,1,0,5000.00,0.00
INV-106749,CUST-01303,Atacadista Carvalho ME,SMB,2026-01-03,2026-02-02,2026-02-01,3410.16,3410.16,BOLETO,2,0,10000.00,0.00
INV-106797,CUST-01570,Agro Souza,SMB,2026-01-03,2026-02-17,2026-02-16,1876.04,1876.04,CREDIT_CARD,1,0,20000.00,0.00
INV-106809,CUST-01586,Importadora Santos S.A.,MID,2026-01-03,2026-02-02,2026-02-03,14019.91,14019.91,PIX,2,3,120000.00,2570.73
INV-106880,CUST-01282,Engenharia Mendes Ltda,SMB,2026-01-03,2026-01-18,2026-01-13,1811.49,1811.49,BOLETO,1,0,15000.00,2817.36
INV-106909,CUST-01318,Madeireira Pereira do Brasil,SMB,2026-01-03,2026-02-02,,4507.19,0.00,BOLETO,4,0,5000.00,0.00
INV-107052,CUST-01050,Comércio Vargas Ltda,SMB,2026-01-03,2026-02-02,2026-01-28,2339.76,2339.76,CREDIT_CARD,1,1,15000.00,120.79
INV-107063,CUST-01466,Editora Coelho Ltda,SMB,2026-01-03,2026-02-02,,441.76,0.00,BOLETO,3,2,10000.00,429.65
INV-107080,CUST-01155,Editora Coelho ME,SMB,2026-01-03,2026-02-02,,1162.77,0.00,BOLETO,3,0,30000.00,1501.17
INV-107116,CUST-01442,Tecnologia Costa do Brasil,SMB,2026-01-03,2026-02-02,2026-02-02,1479.21,1479.21,PIX,1,0,5000.00,0.00
INV-107162,CUST-01537,Exportadora Cardoso S.A.,MID,2026-01-03,2026-02-02,2026-02-03,8200.53,8200.53,PIX,1,0,200000.00,0.00
INV-107213,CUST-01594,Soluções Lima S.A.,SMB,2026-01-03,2026-01-18,2026-02-21,601.12,601.12,BOLETO,3,0,30000.00,398.62
INV-107261,CUST-01202,Climatização Lima S.A.,SMB,2026-01-03,2026-02-02,2026-01-28,1485.75,1485.75,PIX,1,0,15000.00,0.00
INV-107410,CUST-01249,Gráfica Costa ME,SMB,2026-01-03,2026-02-02,2026-02-03,1080.30,1080.30,BOLETO,2,2,10000.00,0.00
INV-107818,CUST-01103,Varejo Costa ME,SMB,2026-01-03,2026-02-02,,2149.97,0.00,BOLETO,1,0,10000.00,0.00
INV-107900,CUST-01040,Indústria Pereira S.A.,SMB,2026-01-03,2026-02-02,2026-02-03,381.81,381.81,PIX,1,0,10000.00,0.00
INV-107989,CUST-01379,Exportadora Vargas do Brasil,SMB,2026-01-03,2026-02-17,,2239.45,1096.17,BOLETO,3,9,50000.00,0.00
INV-100003,CUST-01548,Mineração Oliveira Comercial,MID,2026-01-04,2026-02-03,2026-02-02,5715.89,5715.89,BOLETO,1,0,80000.00,0.00
INV-100035,CUST-01107,Indústria Castro ME,SMB,2026-01-04,2026-01-19,,721.79,0.00,BOLETO,2,1,10000.00,0.00
INV-100046,CUST-01235,Editora Mendes S.A.,MID,2026-01-04,2026-02-03,,8563.37,5619.49,BANK_TRANSFER,3,1,200000.00,0.00
INV-100181,CUST-01241,Construtora Pereira ME,SMB,2026-01-04,2026-02-03,2026-02-05,1933.17,1933.17,BOLETO,1,1,10000.00,0.00
INV-100385,CUST-01361,Editora Mendes Comercial,MID,2026-01-04,2026-02-03,,2802.32,1243.89,PIX,3,1,50000.00,0.00
INV-100470,CUST-01261,Distribuidora Pereira,SMB,2026-01-04,2026-02-18,2026-02-15,818.52,818.52,PIX,1,0,20000.00,401.22
INV-100485,CUST-01171,Logística Lima,SMB,2026-01-04,2026-02-03,,1691.54,723.27,PIX,4,0,10000.00,0.00
INV-100503,CUST-01393,Atacadista Barros do Brasil,SMB,2026-01-04,2026-02-03,2026-02-02,545.79,545.79,BOLETO,1,1,20000.00,0.00
INV-100607,CUST-01243,Importadora Ribeiro do Brasil,MID,2026-01-04,2026-02-03,2026-01-29,20708.61,20708.61,BOLETO,1,2,120000.00,0.00
INV-100662,CUST-01015,Logística Castro S.A.,SMB,2026-01-04,2026-02-03,,1683.96,934.42,BOLETO,2,3,50000.00,0.00
INV-100903,CUST-01136,Refrigeração Santos ME,SMB,2026-01-04,2026-02-03,2026-02-01,1213.96,1213.96,BOLETO,1,0,5000.00,693.01
INV-101349,CUST-01106,Indústria Castro Comercial,SMB,2026-01-04,2026-02-03,2026-01-31,687.89,687.89,BOLETO,1,0,50000.00,0.00
INV-101478,CUST-01436,Metalúrgica Souza ME,MID,2026-01-04,2026-02-03,2026-02-05,7099.87,7099.87,BOLETO,1,1,120000.00,0.00
INV-101562,CUST-01243,Importadora Ribeiro do Brasil,MID,2026-01-04,2026-02-03,2026-01-30,16139.25,16139.25,PIX,1,2,120000.00,0.00
INV-101644,CUST-01330,Engenharia Costa Ltda,SMB,2026-01-04,2026-02-03,2026-02-04,2141.22,2141.22,BOLETO,1,0,10000.00,0.00
INV-101646,CUST-01492,Editora Coelho S.A.,SMB,2026-01-04,2026-02-03,2026-03-05,1747.14,1747.14,BOLETO,5,0,10000.00,1144.04
INV-101685,CUST-01340,Soluções Lima ME,SMB,2026-01-04,2026-02-03,2026-01-29,3132.53,3132.53,BOLETO,1,2,20000.00,0.00
INV-101746,CUST-01350,Metalúrgica Mendes Ltda,SMB,2026-01-04,2026-01-19,,4799.30,0.00,BOLETO,3,0,30000.00,2017.93
INV-101865,CUST-01410,Mineração Oliveira ME,SMB,2026-01-04,2026-02-03,2026-01-31,97.22,97.22,BOLETO,2,0,30000.00,27.31
INV-101944,CUST-01234,Editora Lima S.A.,SMB,2026-01-04,2026-02-18,2026-02-23,419.79,419.79,BOLETO,5,0,20000.00,189.74
INV-102438,CUST-01014,Refrigeração Moreira S.A.,ENT,2026-01-04,2026-02-03,,81435.31,40963.24,BANK_TRANSFER,2,1,800000.00,0.00
INV-102475,CUST-01235,Editora Mendes S.A.,MID,2026-01-04,2026-02-03,2026-01-31,13752.11,13752.11,BOLETO,1,1,200000.00,0.00
INV-102509,CUST-01313,Agro Pinto Ltda,SMB,2026-01-04,2026-02-03,,340.14,169.37,BOLETO,3,1,50000.00,0.00
INV-102642,CUST-01306,Madeireira Mendes do Brasil,MID,2026-01-04,2026-02-03,,11961.71,7793.60,PIX,2,0,50000.00,0.00
INV-102732,CUST-01020,Agro Castro,SMB,2026-01-04,2026-02-03,2026-02-04,4129.72,4129.72,BOLETO,1,1,20000.00,1532.66
INV-102746,CUST-01360,Têxtil Almeida Comercial,SMB,2026-01-04,2026-02-03,2026-02-05,743.92,743.92,BOLETO,1,0,20000.00,271.12
INV-102811,CUST-01139,Logística Moreira,MID,2026-01-04,2026-01-19,2026-02-15,14883.80,14883.80,PIX,2,6,50000.00,810.81
INV-102873,CUST-01406,Têxtil Lima Eireli,SMB,2026-01-04,2026-02-03,,6474.29,3478.76,PIX,1,0,10000.00,691.29
INV-102889,CUST-01451,Importadora Martins Comercial,MID,2026-01-04,2026-01-19,2026-01-16,2736.70,2736.70,PIX,1,0,80000.00,622.34
INV-102982,CUST-01021,Atacadista Rodrigues Eireli,SMB,2026-01-04,2026-01-19,2026-01-20,4908.28,4908.28,CREDIT_CARD,1,0,15000.00,0.00
INV-103267,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-01-04,2026-02-03,2026-04-03,2190.31,2190.31,BOLETO,4,2,10000.00,449.77
INV-103279,CUST-01374,Madeireira Nogueira Eireli,SMB,2026-01-04,2026-01-19,2026-02-27,2535.89,2535.89,BOLETO,5,1,20000.00,0.00
INV-103282,CUST-01317,Metalúrgica Oliveira,SMB,2026-01-04,2026-01-19,,4427.62,1497.66,PIX,3,0,50000.00,2062.62
INV-103479,CUST-01074,Agro Pinto Eireli,MID,2026-01-04,2026-01-19,2026-02-24,709.31,709.31,BANK_TRANSFER,2,0,80000.00,166.29
INV-103897,CUST-01163,Editora Ferreira Ltda,MID,2026-01-04,2026-02-03,2026-02-02,4251.36,4251.36,BOLETO,1,2,300000.00,0.00
INV-103905,CUST-01193,Refrigeração Almeida Ltda,SMB,2026-01-04,2026-02-03,2026-01-29,2317.87,2317.87,BOLETO,1,0,30000.00,2553.53
INV-104047,CUST-01464,Soluções Fernandes Eireli,MID,2026-01-04,2026-02-03,2026-01-31,5188.78,5188.78,PIX,1,0,50000.00,0.00
INV-104069,CUST-01586,Importadora Santos S.A.,MID,2026-01-04,2026-02-03,,25337.54,10448.89,PIX,3,3,120000.00,0.00
INV-104076,CUST-01428,Madeireira Coelho do Brasil,MID,2026-01-04,2026-02-03,2026-01-30,14732.78,14732.78,BOLETO,1,0,80000.00,0.00
INV-104149,CUST-01473,Madeireira Coelho,SMB,2026-01-04,2026-01-19,2026-01-17,5578.11,5578.11,BOLETO,1,3,10000.00,0.00
INV-104399,CUST-01332,Transportes Santos do Brasil,SMB,2026-01-04,2026-02-18,,1808.66,1117.31,BOLETO,2,0,15000.00,0.00
INV-104570,CUST-01507,Construtora Costa Ltda,SMB,2026-01-04,2026-02-03,2026-02-02,2354.66,2354.66,CREDIT_CARD,2,0,50000.00,2488.50
INV-104674,CUST-01275,Metalúrgica Cardoso Ltda,SMB,2026-01-04,2026-02-03,2026-01-31,1097.68,1097.68,BOLETO,1,0,20000.00,0.00
INV-104694,CUST-01032,Agro Barros Comercial,SMB,2026-01-04,2026-02-03,2026-02-02,4587.78,4587.78,PIX,1,0,15000.00,0.00
INV-104985,CUST-01106,Indústria Castro Comercial,SMB,2026-01-04,2026-02-03,2026-02-01,679.31,679.31,CREDIT_CARD,1,0,50000.00,385.08
INV-104988,CUST-01087,Refrigeração Pinto Eireli,SMB,2026-01-04,2026-02-18,,3126.96,1872.37,BOLETO,3,5,50000.00,0.00
INV-105194,CUST-01230,Transportes Fernandes Ltda,MID,2026-01-04,2026-02-03,2026-02-03,10114.97,10114.97,BOLETO,1,0,120000.00,0.00
INV-105208,CUST-01083,Exportadora Nogueira Eireli,ENT,2026-01-04,2026-01-19,2026-01-17,100133.71,100133.71,BOLETO,1,0,500000.00,0.00
INV-105268,CUST-01116,Editora Souza Eireli,SMB,2026-01-04,2026-02-18,2026-02-17,2919.91,2919.91,BOLETO,1,1,10000.00,0.00
INV-105293,CUST-01546,Editora Martins S.A.,MID,2026-01-04,2026-02-03,2026-02-05,5112.14,5112.14,PIX,1,3,50000.00,0.00
INV-105355,CUST-01025,Farma Pereira do Brasil,MID,2026-01-04,2026-02-18,2026-02-15,11240.79,11240.79,PIX,1,0,120000.00,0.00
INV-105476,CUST-01420,Atacadista Martins do Brasil,SMB,2026-01-04,2026-01-19,2026-01-21,411.58,411.58,BOLETO,1,2,5000.00,0.00
INV-105582,CUST-01434,Soluções Ferreira Ltda,SMB,2026-01-04,2026-02-03,2026-03-07,1786.66,1786.66,BOLETO,3,0,15000.00,0.00
INV-105601,CUST-01390,Distribuidora Andrade,SMB,2026-01-04,2026-01-19,2026-01-17,3292.05,3292.05,BOLETO,1,0,50000.00,965.40
INV-105668,CUST-01026,Refrigeração Nogueira Comercial,SMB,2026-01-04,2026-02-03,,2260.94,838.81,BOLETO,6,0,30000.00,23.64
INV-105835,CUST-01166,Transportes Souza,SMB,2026-01-04,2026-01-19,,3257.76,0.00,CREDIT_CARD,1,0,10000.00,0.00
INV-105909,CUST-01391,Varejo Castro do Brasil,SMB,2026-01-04,2026-02-03,2026-04-03,1686.82,1686.82,BOLETO,4,1,10000.00,1303.84
INV-106003,CUST-01057,Metalúrgica Teixeira Comercial,MID,2026-01-04,2026-02-03,,4495.95,2198.81,PIX,2,1,80000.00,2391.61
INV-106060,CUST-01499,Metalúrgica Ribeiro Ltda,MID,2026-01-04,2026-02-03,2026-02-02,14912.81,14912.81,CREDIT_CARD,1,0,50000.00,0.00
INV-106136,CUST-01004,Serviços Moreira Comercial,SMB,2026-01-04,2026-02-18,2026-02-13,1383.78,1383.78,CREDIT_CARD,1,1,30000.00,0.00
INV-106641,CUST-01466,Editora Coelho Ltda,SMB,2026-01-04,2026-02-03,,292.29,0.00,BOLETO,2,2,10000.00,0.00
INV-106761,CUST-01526,Soluções Fernandes S.A.,SMB,2026-01-04,2026-02-03,2026-02-03,426.17,426.17,PIX,2,3,50000.00,0.00
INV-106788,CUST-01160,Editora Coelho,MID,2026-01-04,2026-02-18,,7276.74,4301.75,BANK_TRANSFER,3,1,120000.00,0.00
INV-106918,CUST-01521,Madeireira Andrade,SMB,2026-01-04,2026-01-19,2026-01-21,3071.97,3071.97,PIX,1,0,15000.00,0.00
INV-106965,CUST-01378,Mineração Mendes do Brasil,MID,2026-01-04,2026-02-03,2026-03-10,14558.32,14558.32,PIX,2,1,80000.00,0.00
INV-107104,CUST-01436,Metalúrgica Souza ME,MID,2026-01-04,2026-01-19,2026-01-18,4598.96,4598.96,BOLETO,1,1,120000.00,0.00
INV-107105,CUST-01297,Gráfica Pereira S.A.,SMB,2026-01-04,2026-02-18,2026-02-17,2333.80,2333.80,BOLETO,1,0,5000.00,0.00
INV-107360,CUST-01032,Agro Barros Comercial,SMB,2026-01-04,2026-02-03,,4547.46,3626.31,BOLETO,2,0,15000.00,0.00
INV-107425,CUST-01286,Mineração Moreira Comercial,SMB,2026-01-04,2026-02-03,2026-03-17,1435.65,1435.65,BOLETO,5,1,15000.00,0.00
INV-107532,CUST-01345,Metalúrgica Lima Ltda,SMB,2026-01-04,2026-01-19,2026-01-16,926.43,926.43,BOLETO,1,0,10000.00,506.34
INV-107710,CUST-01280,Tecnologia Barros ME,SMB,2026-01-04,2026-01-19,2026-01-19,2254.30,2254.30,PIX,1,0,30000.00,3803.04
INV-100090,CUST-01256,Editora Souza do Brasil,SMB,2026-01-05,2026-02-04,2026-02-23,1333.07,1333.07,PIX,2,0,10000.00,0.00
INV-100280,CUST-01398,Gráfica Nogueira S.A.,SMB,2026-01-05,2026-02-04,2026-01-31,5031.38,5031.38,BOLETO,1,0,15000.00,0.00
INV-100315,CUST-01388,Indústria Coelho S.A.,MID,2026-01-05,2026-02-04,2026-02-06,4781.59,4781.59,PIX,2,0,120000.00,0.00
INV-101059,CUST-01081,Metalúrgica Costa Ltda,MID,2026-01-05,2026-02-04,2026-03-07,10580.58,10580.58,BOLETO,4,0,50000.00,0.00
INV-101163,CUST-01381,Tecnologia Nogueira Comercial,MID,2026-01-05,2026-02-04,,3832.41,0.00,PIX,2,2,200000.00,0.00
INV-101348,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-01-05,2026-02-19,,4084.13,2111.94,CREDIT_CARD,5,2,10000.00,0.00
INV-101541,CUST-01270,Alimentos Ribeiro do Brasil,SMB,2026-01-05,2026-02-04,2026-02-14,2344.91,2344.91,PIX,1,0,50000.00,0.00
INV-101735,CUST-01404,Construtora Cardoso Eireli,SMB,2026-01-05,2026-02-19,2026-02-14,722.56,722.56,PIX,1,1,20000.00,0.00
INV-101764,CUST-01532,Serviços Ribeiro Ltda,ENT,2026-01-05,2026-02-04,2026-02-02,148982.47,148982.47,BANK_TRANSFER,1,0,300000.00,0.00
INV-101826,CUST-01115,Serviços Vargas S.A.,SMB,2026-01-05,2026-02-04,,1999.62,0.00,CREDIT_CARD,3,3,5000.00,0.00
INV-101961,CUST-01006,Madeireira Costa do Brasil,SMB,2026-01-05,2026-02-04,2026-02-06,1312.88,1312.88,CREDIT_CARD,2,0,20000.00,581.91
INV-102012,CUST-01410,Mineração Oliveira ME,SMB,2026-01-05,2026-02-04,,377.53,0.00,BOLETO,2,0,30000.00,0.00
INV-102028,CUST-01079,Metalúrgica Castro Comercial,SMB,2026-01-05,2026-02-04,2026-02-02,1278.07,1278.07,BANK_TRANSFER,1,0,5000.00,913.67
INV-102114,CUST-01281,Exportadora Cardoso do Brasil,SMB,2026-01-05,2026-02-04,2026-01-31,4002.77,4002.77,PIX,1,0,20000.00,1176.58
INV-102122,CUST-01093,Têxtil Lima Ltda,SMB,2026-01-05,2026-02-04,2026-01-31,1169.75,1169.75,BOLETO,1,0,30000.00,0.00
INV-102156,CUST-01228,Soluções Carvalho Ltda,MID,2026-01-05,2026-02-04,2026-01-30,6478.16,6478.16,PIX,1,0,200000.00,0.00
INV-102157,CUST-01523,Climatização Costa Ltda,SMB,2026-01-05,2026-02-04,,1736.83,716.10,PIX,6,0,20000.00,512.31
INV-102439,CUST-01340,Soluções Lima ME,SMB,2026-01-05,2026-02-04,2026-02-03,1925.72,1925.72,PIX,1,2,20000.00,955.21
INV-102587,CUST-01085,Soluções Moreira do Brasil,MID,2026-01-05,2026-02-04,2026-02-01,14246.94,14246.94,BOLETO,1,0,80000.00,0.00
INV-102628,CUST-01351,Editora Gomes Ltda,SMB,2026-01-05,2026-02-04,2026-02-10,3346.84,3346.84,PIX,1,0,15000.00,0.00
